city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
13,0.926,1,1,0,1,4,6,8,5,5,3.0,0.0
50,0.767,1,0,0,0,5,17,5,2,0,155.0,0.0
64,0.624,1,0,2,0,5,15,8,5,0,16.0,0.0
5,0.92,1,1,2,0,5,3,8,5,0,35.0,1.0
5,0.92,1,1,2,2,2,14,3,3,5,131.0,0.0
5,0.92,1,0,2,0,5,22,0,5,1,160.0,0.0
101,0.754,1,0,2,0,5,22,5,5,3,47.0,1.0
48,0.91,1,0,2,0,5,22,0,5,0,30.0,0.0
5,0.92,1,0,2,2,5,22,1,5,0,68.0,0.0
64,0.624,1,0,0,0,5,16,7,0,5,57.0,1.0
64,0.624,1,1,0,1,4,16,8,5,5,47.0,1.0
83,0.762,1,1,1,0,5,16,8,5,0,32.0,1.0
14,0.789,1,0,0,0,5,7,8,5,0,108.0,1.0
64,0.624,1,0,0,2,5,15,4,5,0,151.0,1.0
95,0.855,1,0,2,0,5,6,1,5,4,53.0,0.0
4,0.804,1,0,2,0,5,22,1,5,4,8.0,0.0
5,0.92,1,1,0,0,5,15,8,4,0,15.0,0.0
64,0.624,1,1,1,0,5,12,8,5,5,77.0,1.0
6,0.924,1,1,0,1,4,12,0,0,0,74.0,0.0
70,0.939,1,1,2,0,5,15,2,4,0,14.0,1.0
5,0.92,1,0,2,1,4,17,0,5,4,62.0,0.0
5,0.92,1,0,2,0,5,10,5,5,4,164.0,0.0
116,0.698,1,0,0,0,4,15,1,5,1,26.0,1.0
5,0.92,1,0,2,0,5,5,1,5,0,29.0,0.0
48,0.91,1,0,2,0,5,16,1,1,2,73.0,0.0
64,0.624,1,0,2,0,5,18,4,5,0,12.0,1.0
13,0.926,1,1,2,2,5,11,2,4,4,48.0,0.0
5,0.92,1,0,2,0,5,4,3,5,3,138.0,0.0
4,0.804,1,0,2,0,4,9,8,5,5,73.0,0.0
30,0.897,1,0,2,2,5,18,0,5,1,64.0,0.0
13,0.926,1,1,1,0,5,16,3,4,4,54.0,1.0
5,0.92,1,1,0,0,5,2,8,5,2,78.0,1.0
120,0.925,1,0,1,2,5,20,4,5,3,52.0,0.0
11,0.55,1,0,2,0,5,8,4,5,2,18.0,1.0
5,0.92,1,1,2,0,5,9,6,5,4,67.0,0.0
64,0.624,1,0,0,0,5,17,0,5,0,185.5,1.0
116,0.698,1,1,0,0,5,1,8,5,0,13.0,0.0
48,0.91,1,0,2,0,5,5,0,5,4,29.0,0.0
74,0.893,1,0,1,0,3,20,0,5,1,38.0,0.0
57,0.764,1,0,2,0,5,14,7,5,0,12.0,0.0
5,0.92,1,0,2,2,5,9,8,5,4,65.0,1.0
50,0.767,1,0,2,0,5,10,1,5,5,14.0,0.0
5,0.92,1,1,0,0,5,14,8,5,0,49.0,0.0
55,0.878,1,0,2,2,5,22,4,5,4,25.0,0.0
64,0.624,1,0,1,0,5,15,1,5,0,82.0,1.0
70,0.939,0,0,2,2,5,18,1,2,4,77.0,1.0
13,0.926,1,0,2,2,5,19,3,5,1,6.0,1.0
95,0.855,1,0,0,0,5,15,0,0,2,81.0,0.0
64,0.624,1,0,1,2,5,16,0,0,2,6.0,1.0
63,0.796,1,1,0,1,4,15,2,5,0,53.0,0.0
83,0.762,1,0,2,2,5,22,6,5,4,15.0,0.0
101,0.754,1,0,2,0,5,16,1,5,2,28.0,0.0
22,0.479,1,1,0,0,4,14,8,5,2,11.0,1.0
64,0.624,1,1,2,0,5,22,3,5,3,24.0,0.0
5,0.92,1,0,2,0,5,18,1,5,3,39.0,0.0
48,0.91,1,0,2,0,5,12,1,5,0,53.0,0.0
93,0.666,1,0,2,0,5,3,4,5,1,84.0,1.0
64,0.624,0,1,2,0,5,15,8,5,3,29.0,1.0
2,0.887,1,1,2,3,1,22,3,4,5,14.0,0.0
5,0.92,1,0,2,0,4,16,3,5,0,28.0,0.0
64,0.624,1,1,0,1,4,14,8,5,5,75.0,0.0
49,0.92,1,0,2,0,5,6,4,5,0,30.0,0.0
64,0.624,1,0,1,0,5,5,3,5,3,154.0,0.0
95,0.855,1,0,2,0,5,2,4,5,3,85.0,0.0
99,0.884,1,1,2,0,0,22,5,5,1,54.0,0.0
64,0.624,1,0,0,0,5,16,8,5,5,11.0,1.0
101,0.754,1,1,0,0,5,17,2,5,2,8.0,0.0
51,0.903,1,0,2,0,4,4,4,1,0,11.0,0.0
5,0.92,1,0,2,0,4,12,1,5,0,162.0,0.0
95,0.855,1,0,1,0,5,18,4,5,0,63.0,0.0
30,0.897,1,1,0,0,5,12,8,5,0,29.0,1.0
64,0.624,1,0,0,2,5,15,8,5,0,64.0,1.0
95,0.855,1,0,2,2,5,3,4,5,1,8.0,0.0
64,0.624,1,1,0,1,4,14,8,5,5,185.5,1.0
5,0.92,1,0,2,0,4,17,8,5,1,18.0,0.0
5,0.92,1,0,2,0,1,16,8,5,0,32.0,1.0
64,0.624,1,0,0,2,5,16,8,5,0,69.0,0.0
49,0.92,1,1,2,4,4,14,4,5,0,185.5,0.0
5,0.92,0,0,2,0,2,14,7,5,2,13.0,0.0
5,0.92,1,1,2,0,4,16,8,5,0,41.0,0.0
6,0.924,1,1,2,1,4,17,8,5,5,20.0,0.0
2,0.887,1,0,1,0,5,18,8,5,5,33.0,0.0
48,0.91,1,0,2,2,5,6,1,5,3,60.0,0.0
94,0.802,1,0,2,0,2,2,7,5,4,14.0,0.0
99,0.884,1,1,1,2,5,14,7,4,5,22.0,0.0
116,0.698,1,0,1,0,5,11,8,5,4,24.0,0.0
48,0.91,1,0,0,0,5,6,1,5,1,40.0,0.0
93,0.666,1,1,2,0,5,22,4,5,0,64.0,1.0
48,0.91,1,0,2,0,5,20,3,5,0,56.0,0.0
94,0.802,1,0,0,2,5,8,5,5,3,46.0,0.0
64,0.624,1,1,0,0,5,17,8,5,5,12.0,0.0
2,0.887,1,1,2,0,4,7,8,5,4,12.0,0.0
30,0.897,1,0,2,2,5,12,4,5,0,45.0,0.0
64,0.624,1,0,0,0,5,16,7,0,1,144.0,1.0
5,0.92,1,0,2,0,5,22,8,4,4,50.0,1.0
5,0.92,1,0,2,0,5,17,4,1,0,29.0,0.0
120,0.925,1,0,2,2,2,6,5,4,3,112.0,0.0
11,0.55,1,1,2,1,4,18,8,5,5,86.0,1.0
5,0.92,1,0,2,2,4,22,3,5,0,22.0,0.0
4,0.804,1,0,2,2,5,15,4,5,3,148.0,0.0
3,0.558,1,1,2,0,5,1,1,5,0,92.0,0.0
31,0.836,1,0,2,2,5,22,1,5,0,5.0,0.0
120,0.925,1,0,2,0,5,17,4,3,0,112.0,0.0
48,0.91,0,0,2,0,5,20,4,5,4,94.0,0.0
26,0.827,1,0,2,0,5,7,1,5,0,114.0,0.0
13,0.926,1,0,2,2,5,22,4,5,4,17.0,0.0
49,0.92,1,0,2,0,0,15,1,0,3,11.0,0.0
6,0.924,1,1,0,0,0,16,8,5,5,55.0,0.0
49,0.92,1,0,0,0,5,14,3,5,0,26.0,0.0
3,0.558,1,0,2,1,4,17,7,5,0,30.0,0.0
95,0.855,1,0,2,2,5,8,2,5,0,185.5,0.0
64,0.624,1,1,0,0,5,21,8,5,5,30.0,0.0
49,0.92,1,0,2,0,5,4,5,5,4,24.0,0.0
5,0.92,1,1,2,0,5,22,8,5,4,17.0,0.0
5,0.92,1,0,2,2,5,22,1,5,0,28.0,0.0
101,0.754,1,0,0,2,5,15,4,5,3,82.0,0.0
48,0.91,1,0,2,2,5,22,1,2,4,30.0,0.0
57,0.764,1,0,1,2,5,14,8,5,2,43.0,1.0
74,0.893,1,0,2,0,5,20,1,5,4,70.0,0.0
13,0.926,1,0,2,2,5,22,4,5,0,50.0,0.0
48,0.91,1,0,2,0,5,17,5,5,2,125.0,0.0
64,0.624,1,0,2,2,5,18,2,5,4,17.0,1.0
120,0.925,1,0,2,4,4,18,7,5,0,34.0,0.0
65,0.899,1,0,1,0,5,22,1,5,1,83.0,1.0
5,0.92,1,0,2,0,5,22,1,1,1,6.0,0.0
14,0.789,1,1,0,0,5,1,3,5,0,3.0,0.0
65,0.899,1,0,2,0,2,7,7,5,4,45.0,0.0
64,0.624,1,1,0,0,5,11,8,5,5,46.0,1.0
64,0.624,1,1,2,0,5,12,2,5,0,17.0,0.0
64,0.624,1,0,2,0,5,5,8,5,2,77.0,1.0
49,0.92,1,0,2,1,4,22,7,5,2,67.0,0.0
42,0.698,1,1,2,0,5,15,1,4,0,25.0,0.0
94,0.802,0,0,1,0,5,3,2,5,0,174.0,0.0
64,0.624,1,1,0,0,5,21,8,5,5,185.5,1.0
91,0.913,1,0,2,0,5,7,7,5,2,9.0,1.0
5,0.92,1,1,0,0,5,12,8,5,5,42.0,1.0
64,0.624,1,1,1,1,4,12,8,5,5,100.0,1.0
116,0.698,1,1,1,0,5,12,7,5,0,98.0,1.0
46,0.766,1,1,0,0,5,15,8,5,1,168.0,1.0
49,0.92,1,0,2,0,5,6,7,5,5,90.0,0.0
5,0.92,1,0,2,0,5,22,3,5,4,143.0,0.0
13,0.926,1,1,0,1,4,14,8,5,5,74.0,0.0
113,0.698,1,0,2,2,5,22,4,5,0,89.0,0.0
83,0.762,1,0,2,0,5,11,8,5,0,64.0,1.0
5,0.92,1,0,2,0,5,16,3,5,0,16.0,0.0
3,0.558,1,0,2,0,5,14,7,0,5,61.0,1.0
30,0.897,1,0,2,2,5,19,4,5,0,27.0,0.0
48,0.91,1,0,2,2,5,21,2,5,0,33.0,0.0
5,0.92,2,0,2,0,5,3,4,5,0,31.0,1.0
2,0.887,1,0,2,0,5,7,2,5,2,107.0,1.0
101,0.754,1,0,2,0,5,22,4,5,4,134.0,0.0
5,0.92,1,0,2,0,5,17,2,5,0,84.0,0.0
23,0.745,1,1,0,0,5,14,8,5,5,91.0,0.0
5,0.92,1,0,2,0,5,22,8,5,0,112.0,1.0
36,0.727,1,1,1,0,5,15,8,5,0,44.0,1.0
5,0.92,1,0,2,2,5,22,4,1,4,59.0,0.0
48,0.91,1,0,2,0,5,22,8,5,1,161.0,0.0
5,0.92,1,0,2,0,0,22,3,5,3,72.0,0.0
5,0.92,1,0,2,0,5,15,4,5,0,39.0,0.0
89,0.866,1,1,2,2,5,16,5,4,0,103.0,1.0
64,0.624,1,1,0,0,5,12,8,4,5,39.0,0.0
5,0.92,0,0,2,0,2,22,4,2,0,84.0,0.0
5,0.92,1,0,2,0,5,15,1,5,0,27.0,0.0
46,0.766,1,0,2,0,5,17,2,5,1,33.0,0.0
5,0.92,1,0,2,0,5,22,1,5,0,28.0,0.0
5,0.92,1,0,2,0,5,22,2,4,4,33.0,0.0
5,0.92,1,0,2,0,5,16,4,5,0,92.0,0.0
30,0.897,1,1,0,0,5,17,8,5,0,17.0,1.0
48,0.91,1,0,2,0,5,7,1,5,0,51.0,0.0
5,0.92,1,0,2,0,5,15,8,5,0,35.0,1.0
5,0.92,0,0,2,0,5,14,8,5,5,28.0,0.0
13,0.926,0,1,2,1,4,12,8,5,1,23.0,0.0
13,0.926,1,0,1,0,5,11,3,5,4,41.0,0.0
74,0.893,1,0,2,2,5,10,7,5,0,21.0,0.0
64,0.624,1,0,0,2,5,15,4,5,0,35.0,1.0
50,0.767,1,1,2,0,5,2,8,5,5,52.0,0.0
5,0.92,1,0,1,0,5,11,2,5,0,68.0,0.0
11,0.55,1,0,2,0,5,16,1,5,0,185.5,1.0
48,0.91,1,1,0,2,5,15,8,5,0,50.0,0.0
5,0.92,0,0,2,2,5,3,5,5,2,122.0,0.0
5,0.92,0,1,0,2,5,3,8,5,0,58.0,0.0
5,0.92,2,1,2,0,4,15,8,5,0,176.0,0.0
95,0.855,1,0,0,0,5,20,7,1,0,3.0,0.0
49,0.92,1,0,2,0,5,22,4,5,2,147.0,0.0
49,0.92,1,1,0,0,5,15,8,5,1,39.0,1.0
64,0.624,1,0,0,0,4,22,4,5,4,47.0,0.0
83,0.762,1,1,0,0,5,16,8,5,2,49.0,0.0
1,0.895,1,0,0,2,5,15,4,1,1,13.0,1.0
64,0.624,1,0,2,0,5,16,3,5,5,185.5,1.0
64,0.624,1,0,2,0,5,19,5,5,0,37.0,0.0
30,0.897,1,1,0,0,5,16,8,5,5,40.0,0.0
5,0.92,1,0,2,0,2,22,3,5,4,86.0,0.0
64,0.624,1,0,2,0,2,18,8,5,4,36.0,1.0
5,0.92,0,0,2,3,5,5,6,5,0,11.0,0.0
66,0.698,1,0,0,1,4,14,4,4,1,53.0,0.0
7,0.794,1,0,2,0,5,16,1,5,0,84.0,0.0
101,0.754,1,0,0,0,5,15,7,5,0,15.0,0.0
24,0.527,1,0,0,0,5,15,8,5,0,104.0,0.0
121,0.949,1,0,2,0,5,2,0,5,4,19.0,0.0
43,0.698,1,1,2,1,4,14,8,5,5,96.0,0.0
65,0.899,1,0,2,0,4,19,8,5,4,54.0,0.0
78,0.827,1,0,1,1,4,14,1,2,4,116.0,0.0
13,0.926,1,0,2,2,5,18,7,0,0,4.0,0.0
49,0.92,1,0,2,2,5,22,4,5,4,96.0,0.0
74,0.893,1,0,2,2,5,22,8,5,0,67.0,0.0
5,0.92,1,0,2,0,0,9,3,5,3,59.0,0.0
64,0.624,1,0,2,0,5,12,8,5,1,185.5,0.0
38,0.84,1,0,2,0,5,14,7,5,5,63.0,0.0
5,0.92,1,0,0,0,5,12,7,5,0,33.0,0.0
5,0.92,1,1,0,2,5,20,8,5,4,55.0,1.0
70,0.939,2,1,0,1,4,14,1,5,2,17.0,0.0
68,0.698,1,1,2,4,4,1,8,5,5,34.0,0.0
5,0.92,1,0,2,0,5,22,1,5,5,101.0,0.0
5,0.92,1,0,0,0,5,22,7,1,4,50.0,0.0
117,0.691,1,0,0,0,5,20,5,5,1,96.0,0.0
13,0.926,1,0,1,0,5,3,8,5,3,61.0,1.0
13,0.926,1,1,0,0,5,17,4,2,0,51.0,1.0
5,0.92,1,0,2,0,5,3,2,5,0,26.0,0.0
64,0.624,1,1,0,0,5,15,8,5,5,22.0,1.0
104,0.698,1,0,2,0,5,8,2,5,0,14.0,0.0
30,0.897,1,0,2,2,5,22,5,5,1,18.0,0.0
64,0.624,1,0,2,0,5,21,3,5,5,38.0,1.0
4,0.804,1,0,2,0,5,22,5,5,0,99.0,0.0
70,0.939,1,1,1,1,4,15,1,5,5,7.0,0.0
5,0.92,1,0,2,0,2,7,8,5,0,154.0,0.0
31,0.836,1,0,2,0,5,16,4,5,0,8.0,0.0
64,0.624,1,0,2,0,5,14,0,4,0,7.0,1.0
64,0.624,1,1,2,4,4,15,8,5,5,6.0,1.0
64,0.624,1,0,0,0,5,17,1,5,0,185.5,0.0
98,0.698,1,0,2,0,5,20,3,5,0,109.0,0.0
64,0.624,1,0,2,0,5,17,1,5,0,50.0,1.0
64,0.624,1,1,0,0,5,14,8,5,5,106.0,1.0
6,0.924,1,0,0,0,5,16,4,5,0,9.0,0.0
4,0.804,1,0,2,2,5,16,1,5,0,48.0,0.0
5,0.92,1,0,2,0,5,22,8,5,1,22.0,0.0
50,0.767,1,0,2,0,5,14,0,1,0,22.0,0.0
14,0.789,0,1,2,0,5,21,8,5,0,43.0,1.0
5,0.92,1,0,2,2,5,9,4,5,0,23.0,0.0
49,0.92,1,0,2,0,5,7,6,5,1,92.0,0.0
101,0.754,0,0,1,0,5,19,8,5,2,57.0,1.0
5,0.92,1,0,1,0,5,15,4,5,0,163.0,1.0
13,0.926,1,1,2,1,4,16,8,5,5,48.0,0.0
64,0.624,1,0,2,0,5,6,3,5,0,78.0,1.0
74,0.893,0,0,2,0,5,18,4,5,1,11.0,0.0
91,0.913,1,0,2,1,4,22,2,5,2,46.0,0.0
5,0.92,1,0,2,2,5,22,8,5,4,91.0,0.0
5,0.92,1,0,2,2,5,10,4,1,4,59.0,0.0
61,0.682,1,0,2,0,5,6,8,5,3,51.0,0.0
30,0.897,1,0,2,2,5,22,8,5,4,63.0,0.0
5,0.92,1,0,2,0,5,19,7,0,0,90.0,0.0
26,0.827,1,0,0,1,4,18,2,5,0,77.0,0.0
5,0.92,1,0,2,2,5,22,2,5,4,126.0,0.0
5,0.92,0,1,2,0,2,13,8,5,4,56.0,1.0
64,0.624,1,1,0,1,4,14,8,5,5,34.0,0.0
13,0.926,1,0,2,2,1,18,2,5,3,34.0,0.0
5,0.92,1,0,2,2,4,7,2,5,3,43.0,0.0
99,0.884,1,0,2,0,5,7,5,5,4,70.0,0.0
66,0.698,0,0,2,2,5,4,4,5,2,6.0,0.0
30,0.897,1,0,2,2,5,18,3,5,3,42.0,0.0
64,0.624,1,0,2,2,5,20,1,5,0,150.0,0.0
11,0.55,1,0,2,0,5,16,8,5,1,102.0,1.0
49,0.92,1,0,2,2,5,15,8,5,0,39.0,1.0
13,0.926,0,1,0,2,5,2,8,4,0,185.5,0.0
94,0.802,1,1,2,0,5,22,0,5,0,185.5,0.0
82,0.89,1,0,2,2,5,6,2,5,4,27.0,0.0
5,0.92,1,0,2,0,0,8,4,5,2,8.0,0.0
13,0.926,1,0,2,4,4,22,4,5,0,18.0,0.0
50,0.767,0,0,2,2,5,17,4,5,2,29.0,1.0
5,0.92,1,0,2,0,5,16,7,5,0,21.0,0.0
114,0.925,1,0,2,0,5,22,2,5,0,86.0,0.0
50,0.767,1,1,1,2,5,15,8,5,1,74.0,1.0
92,0.645,1,0,2,2,5,20,8,5,1,11.0,0.0
13,0.926,1,1,2,2,5,5,8,5,5,6.0,0.0
48,0.91,1,0,2,0,0,21,4,2,0,13.0,0.0
120,0.925,1,0,2,2,4,20,0,0,0,52.0,0.0
5,0.92,1,0,2,0,0,8,4,5,4,3.0,0.0
64,0.624,1,0,2,0,5,8,8,5,4,128.0,0.0
64,0.624,1,0,2,0,5,16,7,3,0,88.0,1.0
5,0.92,1,0,1,3,5,22,1,5,4,52.0,0.0
5,0.92,1,0,2,2,5,22,2,5,0,79.0,0.0
36,0.727,1,0,0,0,5,18,8,5,4,24.0,0.0
5,0.92,1,0,2,0,5,17,0,5,1,185.5,0.0
64,0.624,1,0,0,2,5,21,0,5,0,4.0,0.0
13,0.926,1,0,2,0,5,5,4,5,3,42.0,0.0
64,0.624,1,0,2,2,5,13,3,5,4,54.0,1.0
5,0.92,1,1,2,0,1,3,8,5,1,78.0,1.0
64,0.624,1,1,0,1,4,16,4,1,0,185.5,1.0
116,0.698,1,1,2,1,4,14,4,5,0,13.0,0.0
5,0.92,1,0,2,0,4,22,1,5,2,106.0,0.0
94,0.802,1,0,2,0,5,22,8,5,4,75.0,1.0
5,0.92,1,0,1,0,5,19,2,5,3,85.0,0.0
48,0.91,1,1,2,3,5,16,2,4,0,128.0,0.0
64,0.624,1,0,2,0,5,19,7,0,0,20.0,1.0
15,0.743,1,0,2,2,5,22,6,5,1,135.0,0.0
5,0.92,1,0,2,0,5,17,3,4,1,21.0,0.0
6,0.924,1,0,2,0,2,14,5,5,1,3.0,0.0
64,0.624,1,1,0,0,5,18,8,5,0,185.5,0.0
48,0.91,1,0,2,0,5,15,1,5,0,18.0,0.0
83,0.762,1,0,0,0,5,14,1,5,1,83.0,0.0
6,0.924,1,0,2,0,5,22,0,1,1,74.0,0.0
4,0.804,1,0,2,0,5,20,4,5,1,112.0,0.0
64,0.624,1,1,0,1,4,16,8,5,5,165.0,0.0
5,0.92,1,0,2,0,1,22,8,5,4,78.0,1.0
48,0.91,1,0,2,0,5,22,1,5,0,28.0,0.0
93,0.666,1,1,2,3,1,22,8,5,4,112.0,0.0
13,0.926,1,0,2,1,4,11,4,1,2,19.0,0.0
4,0.804,1,0,2,0,5,2,8,5,5,9.0,1.0
95,0.855,1,0,2,0,5,19,4,1,4,23.0,0.0
13,0.926,0,0,2,2,2,22,7,5,4,66.0,0.0
29,0.698,1,1,2,2,5,16,8,5,0,46.0,1.0
5,0.92,0,0,2,2,0,15,4,2,3,54.0,0.0
5,0.92,1,0,2,0,2,11,3,5,0,145.0,1.0
11,0.55,1,0,2,0,5,16,0,5,2,29.0,1.0
5,0.92,1,1,0,1,4,16,8,5,0,106.0,1.0
5,0.92,1,0,2,3,5,22,3,5,0,79.0,1.0
13,0.926,1,0,2,2,5,22,4,5,4,55.0,0.0
102,0.579,1,0,0,0,5,16,0,5,1,83.0,1.0
4,0.804,1,0,0,2,5,2,0,5,0,43.0,0.0
103,0.939,1,0,2,0,5,19,4,1,3,81.0,0.0
103,0.939,1,0,2,0,5,3,7,5,4,21.0,0.0
5,0.92,1,0,2,0,3,22,1,5,1,18.0,0.0
49,0.92,1,0,2,2,5,6,1,5,4,77.0,0.0
49,0.92,1,0,2,0,5,22,1,5,4,27.0,0.0
5,0.92,1,0,2,0,5,8,2,5,0,9.0,0.0
13,0.926,1,1,1,2,5,22,7,1,0,15.0,0.0
5,0.92,1,0,0,0,5,7,2,5,1,94.0,0.0
85,0.896,1,1,2,1,4,2,8,5,0,18.0,0.0
5,0.92,1,0,1,0,5,16,2,5,2,105.0,0.0
95,0.855,1,1,2,2,1,11,2,5,1,15.0,0.0
13,0.926,1,0,2,0,5,15,1,5,1,3.0,0.0
64,0.624,1,0,2,2,5,15,4,5,1,57.0,1.0
64,0.624,1,0,2,0,5,19,6,5,5,7.0,1.0
5,0.92,1,0,2,0,0,2,8,5,0,104.0,0.0
95,0.855,1,0,0,1,4,15,1,5,5,2.0,0.0
64,0.624,1,0,0,0,5,12,0,5,0,17.0,0.0
115,0.743,1,1,1,4,4,12,4,1,0,44.0,1.0
78,0.827,1,0,1,0,5,16,1,2,0,94.0,0.0
38,0.84,1,0,2,3,5,22,2,5,0,185.5,1.0
13,0.926,1,1,2,1,4,2,4,5,3,121.0,0.0
64,0.624,1,0,2,2,5,6,4,5,1,86.0,0.0
36,0.727,1,0,2,0,5,20,4,5,3,185.5,0.0
5,0.92,1,0,2,0,0,22,6,2,4,90.0,0.0
5,0.92,1,0,2,2,2,16,8,5,4,56.0,0.0
13,0.926,1,0,2,2,5,18,1,5,0,18.0,0.0
112,0.923,1,1,0,1,4,12,8,5,5,52.0,0.0
5,0.92,1,1,2,2,4,8,3,5,4,43.0,0.0
13,0.926,1,0,2,0,3,22,1,5,0,43.0,0.0
30,0.897,1,0,2,2,5,17,3,5,2,27.0,0.0
91,0.913,1,0,2,3,5,22,1,5,0,43.0,1.0
104,0.698,1,1,0,0,5,14,8,5,0,19.0,1.0
102,0.579,1,0,2,1,4,21,8,5,5,160.0,1.0
49,0.92,1,0,2,0,5,18,4,5,4,15.0,0.0
95,0.855,1,0,2,2,5,14,8,5,0,15.0,0.0
94,0.802,1,0,2,0,3,1,7,5,0,156.0,0.0
95,0.855,1,1,0,2,5,9,8,5,1,18.0,0.0
5,0.92,1,1,2,1,4,1,8,5,5,61.0,1.0
5,0.92,1,0,2,0,2,22,8,5,0,185.5,0.0
64,0.624,1,0,2,2,5,20,3,5,0,96.0,1.0
48,0.91,1,0,2,0,0,11,5,2,0,14.0,0.0
64,0.624,1,0,2,2,5,15,6,5,1,62.0,0.0
5,0.92,0,0,2,0,1,15,4,5,0,12.0,0.0
13,0.926,1,0,2,0,5,22,1,5,4,42.0,0.0
48,0.91,1,0,2,0,5,1,6,5,0,92.0,0.0
13,0.926,1,1,0,0,5,17,8,5,0,20.0,0.0
95,0.855,1,0,0,0,5,18,3,5,0,34.0,0.0
48,0.91,1,0,2,2,5,22,5,5,4,47.0,0.0
5,0.92,1,0,2,0,5,22,4,1,3,61.0,0.0
64,0.624,1,0,2,2,5,9,2,5,4,168.0,1.0
43,0.698,1,0,0,0,5,3,0,5,0,50.0,1.0
91,0.913,1,0,2,0,4,11,2,5,4,23.0,1.0
42,0.698,1,1,0,3,5,22,3,4,4,3.0,0.0
2,0.887,1,0,2,1,4,17,4,5,0,30.0,0.0
86,0.74,0,0,0,0,5,3,0,5,5,73.0,0.0
5,0.92,1,0,2,0,5,22,8,5,0,37.0,1.0
5,0.92,1,1,2,2,3,22,8,5,4,8.0,0.0
95,0.855,1,0,2,2,5,8,4,5,1,70.0,0.0
30,0.897,1,0,2,3,5,8,7,1,5,5.0,0.0
5,0.92,1,0,2,0,5,4,3,5,4,7.0,0.0
70,0.939,1,0,2,2,5,2,7,5,2,86.0,0.0
116,0.698,1,0,0,0,5,6,7,5,0,12.0,1.0
5,0.92,2,0,2,0,2,21,4,1,0,56.0,0.0
5,0.92,1,1,2,4,4,15,8,5,5,30.0,0.0
94,0.802,1,1,0,1,4,12,0,0,0,34.0,1.0
35,0.763,1,0,2,0,5,18,7,1,0,86.0,0.0
6,0.924,1,0,2,0,5,19,4,5,0,185.5,0.0
5,0.92,1,1,2,2,5,11,2,5,0,90.0,0.0
5,0.92,1,0,2,0,5,22,8,5,4,6.0,0.0
50,0.767,1,1,2,1,4,16,8,5,0,32.0,1.0
5,0.92,1,0,2,3,5,10,1,5,3,22.0,0.0
11,0.55,1,0,2,0,1,12,4,5,0,66.0,1.0
48,0.91,0,1,2,0,5,21,4,2,2,48.0,0.0
5,0.92,1,0,2,0,5,22,2,5,1,130.0,0.0
5,0.92,1,1,0,0,5,19,8,5,0,100.0,1.0
30,0.897,1,0,2,2,5,20,4,3,1,64.0,0.0
48,0.91,1,0,2,0,2,12,5,1,5,28.0,0.0
64,0.624,1,0,2,0,5,2,3,5,5,64.0,1.0
5,0.92,1,0,2,0,5,6,8,5,2,21.0,1.0
99,0.884,1,0,2,2,5,7,0,5,2,24.0,0.0
5,0.92,1,1,2,1,4,21,8,5,5,94.0,0.0
87,0.856,1,1,2,3,5,9,8,5,0,50.0,0.0
2,0.887,1,0,2,1,4,19,4,5,0,92.0,0.0
64,0.624,1,1,0,2,5,12,8,5,5,40.0,0.0
64,0.624,1,1,0,1,4,12,8,5,5,15.0,1.0
51,0.903,1,0,2,0,2,22,7,5,4,18.0,0.0
64,0.624,1,0,2,0,5,6,8,5,0,94.0,1.0
89,0.866,1,0,0,0,5,19,0,5,0,44.0,0.0
64,0.624,1,1,0,1,4,15,8,5,0,105.0,1.0
70,0.939,1,0,2,2,2,7,2,5,3,12.0,0.0
64,0.624,1,0,2,0,5,19,3,2,5,9.0,1.0
5,0.92,1,1,2,0,4,21,8,5,5,79.0,0.0
5,0.92,1,1,1,0,5,4,1,2,0,70.0,0.0
41,0.689,1,0,0,2,5,9,4,2,4,105.0,0.0
102,0.579,1,1,0,1,4,14,8,5,5,78.0,0.0
48,0.91,1,0,0,0,4,19,8,5,0,6.0,0.0
2,0.887,1,0,2,0,5,4,7,5,1,27.0,0.0
64,0.624,1,0,2,0,5,1,4,5,0,174.0,1.0
5,0.92,1,0,2,0,5,11,5,5,1,185.5,0.0
83,0.762,1,0,2,2,5,22,4,5,4,13.0,0.0
48,0.91,1,0,2,0,5,22,3,4,0,41.0,0.0
5,0.92,1,1,0,0,5,16,8,5,5,4.0,0.0
15,0.743,1,0,2,2,5,17,4,5,4,112.0,0.0
119,0.698,0,0,2,0,5,20,4,5,0,88.0,0.0
11,0.55,1,0,1,0,5,14,8,5,0,13.0,0.0
66,0.698,1,1,0,1,4,12,8,5,5,18.0,0.0
5,0.92,1,0,2,2,5,22,4,5,2,85.0,0.0
102,0.579,1,1,0,1,4,1,8,5,5,102.0,1.0
48,0.91,1,1,2,1,4,16,8,5,5,42.0,0.0
85,0.896,1,1,0,0,5,14,8,5,5,35.0,1.0
5,0.92,1,1,2,0,5,1,8,5,5,42.0,1.0
5,0.92,1,0,2,0,5,15,7,5,3,2.0,0.0
120,0.925,1,1,2,2,2,22,8,5,4,5.0,0.0
5,0.92,1,0,2,0,3,11,4,1,0,130.0,0.0
89,0.866,1,0,2,0,5,22,8,5,1,47.0,1.0
103,0.939,1,0,2,2,5,11,3,5,0,185.5,0.0
5,0.92,1,0,2,0,5,20,0,5,0,85.0,0.0
